File Name,Mean,Variance,Standard Deviation,Range,Coefficient of Variation
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeChineseSpan_JSON_V2#.json,1.775678997680169e-06,3.618323950067411e-13,6.01525057671533e-07,2.0431646004062782e-05,33.875777010225036
apache__hive#org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCount#aggregation=max&dataType=double&evalMode=COMPLETE&hasNulls=false&isRepeating=true&processMode=HASH.json,8.93337691123838e-08,1.730101065311746e-16,1.3153330625023254e-08,7.445094782355096e-07,14.723805740778811
netty__netty#io.netty.microbench.buffer.ByteBufAllocatorBenchmark.defaultPooledHeapAllocAndFree#size=65536.json,7.228601361825355e-07,9.892324290777937e-10,3.145206557728433e-05,0.005107614176844234,4351.058248056731
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddySpecialized#.json,0.000788009761782297,5.9460654787079044e-06,0.0024384555519237796,0.13382816914285714,309.444840684277
jdbi__jdbi#org.jdbi.v3.benchmark.sqlobject.H2SqlObjectV3Benchmark.fluentSelectOne#.json,8.896911030657756e-06,5.455685403152422e-11,7.38626116729731e-06,0.00038548429152743187,83.02051287064785
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ChainMapPutTest.ec#isPresized=false&loadFactor=0.80f&size=3000000.json,0.9203593423530668,0.002258398688038802,0.04752261238651346,0.9489612800000001,5.163484543440741
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.readClientSpan_THRIFT#.json,4.403314475595801e-06,1.522772719162808e-12,1.234006774358556e-06,2.9661877208258254e-05,28.02449793667271
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceGrowth#matches=1&size=3.json,1.5324010288449135e-07,1.8756212190840658e-13,4.3308442815276396e-07,3.5892639014131934e-05,282.61820502640387
jdbi__jdbi#org.jdbi.v3.benchmark.QualifiersBenchmark.eq3To3#.json,4.352107663985605e-07,1.4666862701363073e-13,3.829734024885158e-07,2.1255569074798873e-05,87.99722618483973
crate__crate#io.crate.execution.engine.aggregation.GroupingLongCollectorBenchmark.measureGroupBySumLong#.json,1.0315670137514665,0.002755379779615133,0.052491711532537524,0.7885291520000001,5.088541106180064
apache__logging-log4j2#org.apache.logging.log4j.perf.jmh.MarkerFilterBenchmark.logbackTooFine#.json,5.622996311527716e-08,4.4661891245125016e-15,6.682955277803751e-08,8.934361696704054e-06,118.85042969178213
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeClientSpan_PROTO3#.json,1.620103318798187e-06,3.000600959648835e-13,5.47777414617364e-07,1.8860230020530972e-05,33.81126427317685
protostuff__protostuff#io.protostuff.benchmarks.StringSerializerBenchmark.builtInSerializer#stringLength=1000.json,1.500014612518493e-06,5.334221080587625e-13,7.30357520710756e-07,2.2562992335911212e-05,48.6900270581032
jdbi__jdbi#org.jdbi.v3.benchmark.sqlobject.H2SqlObjectV2Benchmark.fluentInsertGeneratedKeyBindBean#.json,7.353912030750099e-06,8.937619538650167e-11,9.453898422687947e-06,0.0004533400119891977,128.55604449926565
openzipkin__zipkin#zipkin2.internal.WriteBufferBenchmarks.varIntSizeInBytes_32#.json,6.093947115989395e-08,2.918668929592098e-17,5.4024706659010175e-09,4.0886270200300594e-07,8.865306119454056
apache__hive#org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCount#aggregation=avg&dataType=double&evalMode=PARTIAL1&hasNulls=false&isRepeating=true&processMode=HASH.json,9.211564267103843e-08,2.0169456891379587e-16,1.4201921310646524e-08,8.160658732075803e-07,15.4174914258202
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusCounterChildIncBenchmark#.json,4.656721478926329e-08,4.183794094692325e-17,6.468225486709879e-09,4.6985574708179446e-07,13.890084506838955
h2oai__h2o-3#water.ChunkBench.colsRowsReadWithFinalChunk#cols=1000&rows=100000.json,0.8210284019711999,0.00978950294372679,0.0989419170206783,0.38168166400000003,12.050973727964772
hazelcast__hazelcast#com.hazelcast.internal.util.collection.OAHashSetBenchmark.contains_hz_OAHashSet_withHash#size=10000.json,4.601189109249552e-07,6.263356491806649e-14,2.5026698727172643e-07,1.7869827948044615e-05,54.39180640687569
apache__tinkerpop#org.apache.tinkerpop.gremlin.process.GraphTraversalBenchmark.g_V_outE_inV_outE_inV_outE_inV#.json,0.16515809061546666,0.002174394317716498,0.04663040121762302,1.6634347520000001,28.233797716995525
jgrapht__jgrapht#org.jgrapht.perf.flow.MaximumFlowAlgorithmPerformanceTest.PushRelabelMaximumFlowRandomGraphBenchmark.run#.json,2.4877840990208,0.06818860963580455,0.2611294882540165,1.7007902720000003,10.496469060832004
yellowstonegames__SquidLib#squidpony.performance.MathBenchmark.measureMathAtan2#.json,1.6677351303395389e-07,1.819878133441734e-17,4.2660029693399584e-09,2.4147852573049907e-07,2.557961927966002
imglib__imglib2#net.imglib2.util.FlatCollectionsBenchmark.benchmarkSumList#.json,0.009246732996713936,2.5733034673742966e-06,0.0016041519464733685,0.10024865476923078,17.348310446981056
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.GraphSONMapperBenchmark.readBytecode2#.json,1.1099881159694156e-05,6.740718008972483e-11,8.210187579448159e-06,0.0004954174851786904,73.96644577836527
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=longestjHiccupLine&numberOfSignificantValueDigits=2.json,9.462421901404723e-05,1.7302713099873475e-07,0.00041596530023396754,0.0489183908382429,439.5970762751725
RoaringBitmap__RoaringBitmap#org.roaringbitmap.serialization.SerializationBenchmark.testSerialize#.json,0.00447649214086197,1.2632704920886938e-06,0.001123953064895814,0.011900830476190477,25.107897646825567
yellowstonegames__SquidLib#squidpony.performance.DataStructureBenchmark.insertIntegerLinkedHashMap2#NEED_TO_ENLARGE=2&SIZE=65536.json,0.0020164281511571647,2.4908686803701506e-07,0.000499086032700791,0.007827134126348228,24.75099509071926
eclipse__jetty.project#org.eclipse.jetty.util.PoolStrategyBenchmark.testAcquireReleasePoolWithStrategy#CACHE=true&POOL_TYPE=Pool.Linear&SIZE=4.json,1.2559858961107072e-07,5.036070248659377e-16,2.244119036205383e-08,1.2275467730383135e-06,17.867390415406213
ReactiveX__RxJava#io.reactivex.rxjava3.xmapz.FlowableSwitchMapSinglePerf.flowableConvert#count=10.json,1.9425737245311737e-06,5.198294766897996e-13,7.209920087558527e-07,2.0749170205564917e-05,37.1152970747537
RoaringBitmap__RoaringBitmap#org.roaringbitmap.cardinality64.Cardinality64Benchmark.getCardinalityWithoutCache_Small#.json,0.002672345980050887,1.4007254411460269e-08,0.00011835224717537166,0.0015149723663003662,4.428777114148895
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.batchIterate#bufferSize=512&dirtiness=0.1&keys=4096&runniness=0.1.json,0.02176221826616889,1.3438748238524155e-05,0.003665889829021619,0.02304136533333333,16.845202930073256
prestodb__presto#com.facebook.presto.geospatial.serde.BenchmarkJtsGeometrySerde.serializeComplexMultipoint#.json,0.00016387560143732525,6.732969272985697e-10,2.59479657641706e-05,0.000352987534475455,15.833940828644028
hazelcast__hazelcast#com.hazelcast.wan.impl.merkletree.ArrayMerkleTreeBenchmark.clear_271#depth=10.json,2.4481986678806697e-05,4.959197312603587e-11,7.042156851848436e-06,2.0803728030337293e-05,28.76464620391537
apache__logging-log4j2#org.apache.logging.log4j.layout.template.json.JsonTemplateLayoutBenchmark.fullCustomJsonLayout#.json,0.10522913232213334,0.0001872563927856393,0.013684165768713829,0.4267704320000001,13.00416098350321
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark3#.json,0.02167840148272146,3.662729696032952e-05,0.006052048988592997,0.024416768,27.917413529852368
jgrapht__jgrapht#org.jgrapht.perf.shortestpath.DeltaSteppingShortestPathPerformance.testBellmanFordWattsStogatz#k=100&numOfVertices=10000&p=0.5.json,0.4457706465962667,0.0008363398227429125,0.028919540500203535,0.40265318400000005,6.487538091846565
openzipkin__zipkin#zipkin2.EndpointBenchmarks.parseIpv4_addr#.json,1.935515022543401e-07,6.776372026932489e-14,2.6031465627068503e-07,1.0044273964334704e-05,134.49374106567953
hazelcast__hazelcast#com.hazelcast.projection.QueryBenchmark.testSuppression#.json,2.344225530696989e-05,4.159704244118364e-11,6.4495769195493465e-06,0.0003324948796427062,27.512612737528492
prestodb__presto#com.facebook.presto.operator.repartition.BenchmarkPartitionedOutputOperator.optimizedAddPage#channelCount=1&enableCompression=true&hasNull=false&type=LONG_DECIMAL.json,2.9355911326378665,0.014492456228447297,0.12038461790630602,1.5057551360000003,4.100864611827966
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureStreamingIteratorForVariableBatchSize#bufferSupplierStr=CREATE&bytes=RANDOM&compressionType=NONE&maxBatchSize=50&messageSize=1000&messageVersion=1.json,2.3163514899299177e-06,2.387129314157556e-13,4.885825737945998e-07,2.769728851882973e-05,21.092764889899417
netty__netty#io.netty.microbench.buffer.ByteBufCopyBenchmark.setBytes#alignedCopyByteBuf=true&alignedCopyByteBuffer=false&directByteBuff=false&directByteBuffer=false&nativeOrderByteBuffer=false&pooledByteBuf=false&readonlyByteBuffer=false&size=36.json,6.295623224677572e-08,6.368022247060607e-17,7.979988876596638e-09,5.359419980648282e-07,12.675454981671539
apache__logging-log4j2#org.apache.logging.log4j.perf.jmh.AsyncAppenderLogbackBenchmark.throughput7Params#.json,2.118721470210241e-06,5.05491680054186e-13,7.10979380892432e-07,2.942718758398984e-05,33.557000808694376
eclipse__jetty.project#org.eclipse.jetty.util.jmh.DateCacheBenchmark.testDateCacheTimestamp#.json,1.1177942659616657e-06,2.5513329118458474e-12,1.5972892386308272e-06,9.244574631667437e-05,142.8965317921577
imglib__imglib2#net.imglib2.loops.ClassCopyProviderBenchmark.sumMinMax_using_ClassCopyProvider#.json,0.0031872961808457156,3.4640615106301346e-09,5.885627843000383e-05,0.002679936,1.8465895571206985
apache__hive#org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCount#aggregation=min&dataType=timestamp&evalMode=PARTIAL1&hasNulls=false&isRepeating=true&processMode=HASH.json,1.0054900795607144e-07,4.178167757912573e-16,2.044056691462488e-08,2.0695030199021683e-06,20.328959310623034
apache__camel#org.apache.camel.itest.jmh.NormalizeUriTest.benchmarkFast#.json,0.00022193998248559263,0.00013638287935127563,0.011678308068863214,0.6543033947858522,5261.9216862474605
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.readChineseSpan_PROTO3#.json,2.1753115685581907e-06,4.876272945462796e-13,6.98303153756504e-07,2.253642452565522e-05,32.10129361925581
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.forwardChainingSchemaCachingRDFSInferencerSchema#param=medium::544.json,0.002546754257467036,1.6198355057477312e-05,0.004024718009684319,0.35371927324444435,158.0332298604752
apache__hive#org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCount#aggregation=avg&dataType=double&evalMode=PARTIAL1&hasNulls=true&isRepeating=false&processMode=GLOBAL.json,2.7459147670731385e-06,4.045646745831996e-15,6.360539871608382e-08,3.81156820404381e-06,2.316364640257228
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_loopBuilder#.json,0.014811111076012021,8.125696868210734e-06,0.0028505607988974263,0.018730075022222223,19.24609696239586
JCTools__JCTools#org.jctools.jmh.latency.MpqBurstCost.burstCost#burstSize=100&consumerCount=1&qCapacity=132000&qType=SpscArrayQueue&warmup=true.json,3.317032917523008e-06,1.4255485981557288e-12,1.193963399001715e-06,1.688713370570347e-05,35.994921626925134
yellowstonegames__SquidLib#squidpony.performance.DataStructureBenchmark.insertStringLinkedHashMap#NEED_TO_ENLARGE=0&SIZE=65536.json,0.005590075329172784,3.372491488747686e-07,0.0005807315635254972,0.012843566545454543,10.388617850905302
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=sparsed2&numberOfSignificantValueDigits=2.json,0.00016229198696950377,5.768836653573063e-07,0.0007595285810009432,0.06497172994637856,468.0012828628846
apache__camel#org.apache.camel.itest.jmh.CaseInsensitiveMapTest.hashMapComplexCase#.json,9.148243482628147e-07,2.1044062472889864e-13,4.587380785686955e-07,2.3159475758225767e-05,50.14493541189694
apache__logging-log4j2#org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j1Benchmark.throughput11Params#.json,1.3336746039472987e-06,3.1664666458683907e-13,5.627136612761761e-07,4.3396437111495256e-05,42.19272524277685
jdbi__jdbi#org.jdbi.v3.benchmark.sqlobject.H2SqlObjectV3Benchmark.fluentInsertGeneratedKeyBindBean#.json,1.514726892423269e-05,3.3093001324701876e-10,1.8191481887054138e-05,0.0008187364679502799,120.09743788169824
crate__crate#io.crate.data.join.RowsBatchIteratorBenchmark.measureConsumeSkippingBatchIterator#.json,0.1431322405546667,0.00012663995080499862,0.011253441731532563,0.37971558399999994,7.862268967441001
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureIteratorForBatchWithSingleMessage#bufferSupplierStr=CREATE&bytes=RANDOM&compressionType=ZSTD&maxBatchSize=200&messageSize=1000&messageVersion=2.json,6.564480900312518e-05,1.0754335813537541e-08,0.00010370311380830153,0.006098356493868158,157.97610714864675
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryBenchmark#.json,1.0922300073434935e-07,1.5284274070955832e-14,1.2362958412514309e-07,1.1329034387831498e-05,113.19006371728719
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.iterate#bufferSize=512&dirtiness=0.1&keys=4096&runniness=0.5.json,0.05545007622826667,5.340567948803829e-07,0.0007307918957407662,0.06180044799999999,1.3179276665596935
zalando__logbook#org.zalando.logbook.LogbookBenchmark.noop#.json,3.725578038583739e-06,2.2726145570391593e-12,1.5075193388607522e-06,6.790883744258477e-05,40.46403868737182
openzipkin__zipkin#zipkin2.codec.JsonCodecBenchmarks.bytes_jacksonDecoder#.json,0.0038123957360374884,3.532759883108528e-07,0.0005943702451425818,0.030637884952380956,15.59046558373176
jgrapht__jgrapht#org.jgrapht.perf.lca.LowestCommonAncestorAlgorithmPerformanceTest.BinaryLiftingLCARandomTreeBenchmark.run#.json,0.11222805818026667,1.7666243549010867e-05,0.004203123070885609,0.13880524800000002,3.74516242999975
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.ReasoningBenchmark.noReasoningMultipleTransactions#param=simple::152.json,0.00027502486588028714,6.238441028594481e-06,0.0024976871358507817,0.1301376215857988,908.1677497982948
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceSame#matches=1&size=3.json,1.4505973977642135e-07,8.848298720223304e-14,2.974609002915056e-07,2.444132750119988e-05,205.06096367605383
jdbi__jdbi#org.jdbi.v3.benchmark.CaseInsensitiveStringEqualsBenchmark.equalsIgnoreCaseCopy#.json,8.205320131080478e-08,4.0642534746353355e-17,6.375149782268128e-09,4.451421657099379e-07,7.769532060205732
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkCglib#.json,0.0017302624271456097,1.9825792222128348e-07,0.00044526163344856413,0.018516824436363637,25.73376306755422
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByImplementationBenchmark.benchmarkCglib#.json,0.0012784205030854851,3.837207074531737e-07,0.000619451941197357,0.05644633470707071,48.4544748541111
apache__hive#org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCount#aggregation=stddev_pop&dataType=double&evalMode=COMPLETE&hasNulls=false&isRepeating=false&processMode=HASH.json,6.34459160696653e-06,1.0095330094331254e-14,1.0047551987589441e-07,5.704590819530408e-06,1.5836404626196843
apache__tinkerpop#org.apache.tinkerpop.gremlin.process.GraphTraversalBenchmark.g_V_repeatXoutX_timesX2X#.json,0.005706653815747444,1.10404428817807e-06,0.0010507351179902906,0.0473890816,18.412455914020917
hazelcast__hazelcast#com.hazelcast.internal.util.collection.OAHashSetBenchmark.contains_hz_OAHashSet#size=1000.json,4.769820438116286e-07,8.527711676503045e-14,2.920224593503562e-07,1.9618233831628814e-05,61.222946049869066
apache__logging-log4j2#org.apache.logging.log4j.perf.jmh.AsyncLoggersBenchmark.throughput2Params#.json,1.184649496148855e-06,7.644517226079593e-14,2.764872008986961e-07,2.3013572911688344e-05,23.33915658576827
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsSetBenchmark#.json,5.099982103722907e-08,2.064647872143427e-17,4.5438396452157364e-09,5.048023205794784e-07,8.909520764590145
jdbi__jdbi#org.jdbi.v3.benchmark.sqlobject.H2SqlObjectV3Benchmark.attach#.json,3.7481773383059785e-06,1.6850018427866505e-12,1.298076208389419e-06,3.949641157939808e-05,34.63219829870952
jgrapht__jgrapht#org.jgrapht.perf.shortestpath.DeltaSteppingShortestPathPerformance.testDijkstraGnm#edgeDegree=500&numOfVertices=10000.json,1.4026892727637335,0.005945459407135283,0.07710680519341521,0.7046430720000001,5.4970695713307105
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ChainMapPutTest.jdk#isPresized=false&loadFactor=0.70f&size=7250000.json,1.8088659517440002,0.015056942731282682,0.12270673466147929,4.190109696,6.783627860493079
raphw__byte-buddy#net.bytebuddy.benchmark.TrivialClassCreationBenchmark.benchmarkJavassist#.json,0.00030959126941891785,3.1569245888191165e-06,0.0017767736459152912,0.15452378865536723,573.9094804741027
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=true&loadFactor=0.50&size=750000.json,0.0751522643968,5.0682335854268096e-05,0.007119152748344995,0.12812288,9.472971713475248
apache__hive#org.apache.hive.benchmark.vectorization.operators.VectorGroupByOperatorBench.testAggCount#aggregation=max&dataType=string&evalMode=FINAL&hasNulls=false&isRepeating=true&processMode=GLOBAL.json,1.0690522831332996e-07,2.3232764392660135e-16,1.524229785585498e-08,1.1147109401137504e-06,14.257766524927224
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusCounterIncBenchmark#.json,1.3302245243517788e-07,2.815148133697048e-14,1.677840318295233e-07,1.1767073481380317e-05,126.13211435963024
openzipkin__zipkin#zipkin2.SpanBenchmarks.buildClientSpan#.json,4.7262239434947643e-07,2.1462904525255434e-13,4.632807412925281e-07,1.6778018016559277e-05,98.02344256881727
hazelcast__hazelcast#com.hazelcast.wan.impl.merkletree.ArrayMerkleTreeBenchmark.updateAdd_heap_4G#depth=16.json,1.453189246358026e-07,1.2076716839979946e-14,1.0989411649392312e-07,1.6452422111032574e-05,75.62271518960046
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=sparsed1&numberOfSignificantValueDigits=3.json,2.469796567933438e-05,3.847525201528015e-09,6.202842252974047e-05,0.003710191017360463,251.14790155223892
jgrapht__jgrapht#org.jgrapht.perf.shortestpath.DeltaSteppingShortestPathPerformance.testBellmanFordBarabasiAlbert#m=500&m0=1000&numOfVertices=10000.json,4.653883256558932,0.10668409531327556,0.3266253133381973,2.394947584,7.0183392090437415
netty__netty#io.netty.util.DefaultAttributeMapBenchmark.hasAttributeIdentityHashMap#keyCount=8.json,6.338676622898437e-08,8.16813187314044e-17,9.037771779117041e-09,5.480188894732469e-07,14.258136700755703
crate__crate#io.crate.execution.engine.aggregation.GroupingLongCollectorBenchmark.measureGroupingOnNumericDocValues#.json,0.7798844118357333,0.001164137476628458,0.03411945891464954,0.4802478080000001,4.374937926293121
protostuff__protostuff#io.protostuff.benchmarks.StringSerializerBenchmark.bufferedRecycledSerializer#stringLength=10.json,1.0487189605926428e-07,2.1337752288834646e-15,4.619280494712856e-08,4.787190820341944e-06,44.04688642324583
netty__netty#io.netty.handler.codec.http2.Http2FrameWriterDataBenchmark.newWriter#padding=100&payloadSize=1024&pooled=true.json,3.4694983998596373e-07,8.823544752834408e-14,2.9704452112157205e-07,1.5406481827981347e-05,85.61598447014397
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByImplementationBenchmark.benchmarkJdkProxy#.json,0.0013488008232821961,1.107499011941909e-06,0.0010523777895517887,0.10716610109890111,78.02321672601843
imglib__imglib2#net.imglib2.loops.LoopPerformanceBenchmark.copy_flatIterable#.json,0.0027569619905172854,1.2210495051723435e-09,3.494351878635498e-05,0.001450394522522522,1.2674646551727966
crate__crate#io.crate.execution.engine.reader.JsonReaderBenchmark.measureFileReadingIteratorForJson#.json,0.0001808829761428176,7.369749548607366e-05,0.008584724543401125,0.5641123949448483,4746.010225209357
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.TroveMapPutTest.trove#isPresized=false&loadFactor=0.45&size=1000000.json,0.30248416925013333,0.00020111433568166398,0.01418147861408196,0.182452224,4.688337458862142
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersEncodeBenchmark.baseline#.json,6.35000356019878e-08,4.3713649252965025e-17,6.611629848453785e-09,5.209169451393092e-07,10.412009671765942
JCTools__JCTools#org.jctools.jmh.baseline.QueueOfferPoll.offerAndPollLoops#burstSize=1&qCapacity=132000&qType=SpscArrayQueue.json,7.161083062119947e-08,7.640899375588285e-17,8.741223813396088e-09,5.745706782968581e-07,12.206566712840726
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.baseline#.json,3.482430544720739e-08,7.720591013427981e-18,2.778595151048094e-09,4.2372643882526075e-07,7.978896105366299
eclipse-vertx__vert.x#io.vertx.benchmarks.HeadersContainsBenchmark.vertxSmallMatch#.json,1.2265597619955832e-07,1.2925576179266176e-16,1.1369070401429563e-08,6.102552718359087e-07,9.269071718880099
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleHistogramNoLabelsBenchmark#.json,7.484233383108237e-08,5.997828373716626e-17,7.744564786814444e-09,4.5674198453261077e-07,10.347839772465901
apache__tinkerpop#org.apache.tinkerpop.gremlin.driver.SerializationBenchmark.testWriteResponseBinary#.json,7.506077110796396e-07,2.757132883277321e-13,5.250840773892616e-07,3.529122857569979e-05,69.95452746335431
zalando__logbook#org.zalando.logbook.HttpLogFormatterBenchmark.defaultRequest#.json,8.805428228284599e-06,3.476726760778271e-12,1.8645982840221298e-06,6.375070072847445e-05,21.175554847323713
imglib__imglib2#net.imglib2.loops.SyncedPositionablesBenchmark.benchmark6#.json,0.036864512346317886,0.00019677109775214293,0.014027512172589369,0.05500436480000001,38.05153324913159
netty__netty#io.netty.microbench.buffer.ByteBufCopyBenchmark.setBytes#alignedCopyByteBuf=false&alignedCopyByteBuffer=false&directByteBuff=true&directByteBuffer=false&nativeOrderByteBuffer=false&pooledByteBuf=false&readonlyByteBuffer=false&size=128.json,6.836131665563053e-08,2.4830087022494004e-16,1.5757565491691285e-08,8.911998904356091e-07,23.05041251775455
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_sparse_serialize_10_int_fields#.json,1.7081330144653869e-07,2.2399413121814433e-14,1.4966433483570637e-07,1.2551737114070764e-05,87.61866527270914
hazelcast__hazelcast#com.hazelcast.internal.util.collection.OAHashSetBenchmark.clear#size=100.json,1.8367668087645547e-07,1.3912058426016497e-16,1.1794938925664896e-08,6.63977187614176e-07,6.421576690836657
ReactiveX__RxJava#io.reactivex.rxjava3.core.StrictPerf.internal#count=1&cpu=100.json,3.691417175215638e-07,5.538812498343123e-14,2.3534681851138592e-07,1.6483108226620175e-05,63.755139920656056
eclipse__jetty.project#org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplaceReduce#matches=1&size=100.json,1.9829535822210463e-07,1.516034932431328e-13,3.8936293254896876e-07,1.7297406289498942e-05,196.35504130805478
prestodb__presto#com.facebook.presto.operator.scalar.StringFunctionsBenchmark.benchmarkSubstringStartLengthFromEnd#ascii=false&length=10.json,6.144470724273786e-05,1.126893319125073e-05,0.0033569231732720264,0.18533568123631697,5463.323569938208
apache__hive#org.apache.hive.benchmark.storage.ColumnarStorageBench.write#format=orc.json,0.006028392937404522,4.799841216490149e-05,0.006928088637200125,0.197394432,114.92430419081077
cantaloupe-project__cantaloupe#edu.illinois.library.cantaloupe.perf.processor.Java2dProcessorPerformance.processWithPNG#.json,0.0012310629319028682,7.025629789481146e-06,0.0026505904605353776,0.20521445286956522,215.30909524164855
apache__arrow#org.apache.arrow.vector.BitVectorHelperBenchmarks.getNullCountBenchmark#.json,1.0436701298021551e-07,1.5542119143115981e-16,1.2466803577146782e-08,5.915580441514835e-07,11.945157019593989
JCTools__JCTools#org.jctools.channels.spsc.SpscProxyChannelBenchmark.twoMixedLengthPrimitiveArgsBaseline#limit=128000.json,6.327842502208911e-08,4.8617054378864745e-16,2.20492753574499e-08,1.537803874073204e-06,34.84485486127852
eclipse-vertx__vert.x#io.vertx.benchmarks.JsonEncodeBenchmark.wideBufferDatabind#.json,0.0013716018706261927,2.9612167264714447e-08,0.0001720818621026471,0.01217095665223665,12.546050409225867
apache__kafka#org.apache.kafka.jmh.record.RecordBatchIterationBenchmark.measureStreamingIteratorForVariableBatchSize#bufferSupplierStr=CREATE&bytes=ONES&compressionType=ZSTD&maxBatchSize=200&messageSize=10000&messageVersion=2.json,0.0004736329130666667,3.577903933808709e-08,0.00018915348090396615,0.0030759253333333333,39.93672645746679
jgrapht__jgrapht#org.jgrapht.perf.lca.LowestCommonAncestorAlgorithmPerformanceTest.EulerTourRMQLCARandomTreeBenchmark.run#.json,0.07486431778133334,1.7025649042995605e-05,0.004126214856620484,0.138346496,5.511590807081814
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_serialize_10_int_fields#.json,1.414801846643884e-07,5.043643492632503e-14,2.24580575576618e-07,2.4334421548986688e-05,158.73641677055755
yellowstonegames__SquidLib#squidpony.performance.DataStructureBenchmark.insertStringLinkedHashMap#NEED_TO_ENLARGE=1&SIZE=65536.json,0.006258435662722718,3.334165819972456e-07,0.000577422360146579,0.012023125333333336,9.226304962850296
h2oai__h2o-3#water.ChunkBench.rawArrayRead#cols=10000&rows=1000.json,0.014161526520685712,6.027787695444114e-08,0.0002455155330207055,0.004947967999999997,1.7336798590327214
zalando__logbook#org.zalando.logbook.HeaderBenchmark.replace1xRequest#.json,6.709393332124521e-07,1.2141875447330595e-13,3.4845193997638464e-07,1.6245874180204408e-05,51.93493997557119
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.batchIterateAsIntIterator#bufferSize=128&dirtiness=0.1&keys=512&runniness=0.5.json,0.006332343231146666,1.0713138072769023e-08,0.00010350429011770006,0.005404558222222223,1.6345337948296499
eclipse__rdf4j#org.eclipse.rdf4j.benchmark.QueryOrderBenchmark.selectAll#countk=250&limit=10000&syncThreshold=0.json,1.1605307817983999,0.0014792682414576258,0.038461256368683874,0.6186598400000001,3.314109110409199
netty__netty#io.netty.microbench.internal.EscapeCsvBenchmark.escapeCsvOld#value=netty.json,1.1734292997852697e-07,1.4709155101923283e-14,1.2128130565723344e-07,1.4418485904352824e-05,103.35629567066987
zalando__logbook#org.zalando.logbook.HeaderBenchmark.replace2xResponseShopify#.json,9.60306220101241e-07,3.62399194988155e-13,6.019960091131461e-07,2.2997299212708904e-05,62.68792146839163
JCTools__JCTools#org.jctools.jmh.latency.QueueBurstCost.burstCost#burstSize=100&consumerCount=1&qCapacity=132000&qType=MpmcArrayQueue&warmup=true.json,2.1832208986026076e-05,3.9153961696566184e-11,6.257312657728251e-06,3.039541273006039e-05,28.66092323380244
